#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story101.txt	6    	പ്രതിനിധീകരിക്കുകയും                   	N_NN           	I-NP    			പ്രതിനിധീകരിക്ക്,V                   	-     
story101.txt	7    	&quot;&quot;ഇന്ത്യയുടെ  	N_NN           	I-NP    			&quot;&quot;inwyayuteV,punc   	-     
story101.txt	8    	ആഗോള                                	JJ             	B-NP    			ആഗോള,ADJ                       	-     
story101.txt	9    	കാഴ്ചപ്പാടിൽ&quot;       	N_NN           	I-NP    			kAlYYcappAtilZ&quot,N         	-     
story101.txt	10   	&quot;              	N_NN           	I-NP    			&quot,N                       	-     
story101.txt	11   	ശ്രദ്ധ                               	N_NN           	I-NP    			ശ്രദ്ധ,N                        	-     
story101.txt	12   	കേന്ദ്രീകരിക്കുകയും                    	N_NN           	I-NP    			കേന്ദ്രീകരിക്ക്,V                    	-     
story101.txt	13   	ചെയ്യും.                               	V_VM_VF        	B-VGF   			ചെയ്യ്,V                         	-     
story101.txt	14   	&quot;              	N_NN           	B-NP    			&quot,N                       	-     

story101.txt	0    	2015                	QT_QTC         	B-NP    			2015,num                      	-     
story101.txt	1    	ജൂൺ                                 	N_NN           	I-NP    			ജൂൺ,N                          	-     
story101.txt	2    	21നാണ്                               	V_VM_VF        	B-VGF   			21നാണ്,V                        	-     
story101.txt	3    	യോഗയുടെ                               	N_NNP          	B-NP    			യോഗ,N                          	(1
story101.txt	4    	ആദ്യ                                	JJ             	I-NP    			ആദ്യ,N                         	1
story101.txt	5    	അന്താരാഷ്ട്ര                       	N_NNP          	I-NP    			അന്താരാഷ്ട്രം,N                     	1
story101.txt	6    	ദിനം                                 	N_NNP          	I-NP    			ദിനം,N                          	1)
story101.txt	7    	ആചരിച്ചത്                        	V_VM_VF        	B-VGF   			ആചരിച്ചത്,V                      	-     
story101.txt	8    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story101.txt	0    	2014                	QT_QTC         	B-NP    			2014,num                      	-     
story101.txt	1    	ഡിസംബറിൽ                              	N_NNP          	B-NP    			ഡിസംബർ,N                        	-     
story101.txt	2    	അന്താരാഷ്ട്ര                       	N_NN           	I-NP    			അന്താരാഷ്ട്രം,N                     	(1
story101.txt	3    	യോഗാ                                 	N_NNP          	B-NP    			യോഗാ,N                          	1
story101.txt	4    	ദിനം                                 	N_NNP          	I-NP    			ദിനം,N                          	1)
story101.txt	5    	ആചരിക്കാനുള്ള                      	JJ             	B-NP    			ആചരിക്കാനുള്ള,ADJ                  	-     
story101.txt	6    	പ്രമേയത്തിന്                       	N_NN           	I-NP    			പ്രമേയം,N                        	-     
story101.txt	7    	ഐക്യരാഷ്ട്രസഭ                     	N_NN           	B-NP    			ഐക്യരാഷ്ട്രസഭ,N                   	-     
story101.txt	8    	അംഗീകാരം                               	N_NN           	I-NP    			അംഗീകാരം,N                        	-     
story101.txt	9    	നൽകി                                	V_VM_VF        	B-VGF   			നൽക്,V                         	-     
story101.txt	10   	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

story101.txt	0    	2015                	QT_QTC         	B-NP    			2015,num                      	-     
story101.txt	1    	മുതൽ                                	PSP            	B-BLK   			മുതൽ,N                         	-     
story101.txt	2    	,                   	RD_SYM         	I-NP    			&comma;,punc                  	-     
story101.txt	3    	ലോകമെമ്പാടും                        	N_NN           	B-NP    			ലോകമെമ്പാടും,N                      	-     
story101.txt	4    	അന്താരാഷ്ട്ര                       	N_NNP          	B-NP    			അന്താരാഷ്ട്രം,N                     	(1
story101.txt	5    	യോഗാ                                 	N_NNP          	I-NP    			യോഗാ,N                          	1
story101.txt	6    	ദിനം                                 	N_NNP          	B-NP    			ദിനം,N                          	1)
story101.txt	7    	ആചരിച്ചുവരുന്നു                     	V_VM_VF        	B-VGF   			ആചരിക്ക്,V                       	-     
story101.txt	8    	.                   	RD_SYM         	I-VGF   			&dot;,punc                    	-     

#end document
#begin document (story102.txt); part 000
story102.txt	tok_No	Token			POS			Coreference
