#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story100.txt	0    	80                  	QC        	B-NP    			80,num                        	-     

story100.txt	0    	81                  	QC        	B-NP    			81,num                        	-     

story100.txt	0    	82                  	QC        	B-NP    			82,num                        	-     

story100.txt	0    	83                  	QC        	B-NP    			83,num                        	-     

story100.txt	0    	84                  	QC        	B-NP    			84,num                        	-     

story100.txt	0    	85                  	QC        	B-NP    			85,num                        	-     

story100.txt	0    	86                  	QC        	B-NP    			86,num                        	-     

story100.txt	0    	87                  	QC        	B-NP    			87,num                        	-     

story100.txt	0    	88                  	QC        	B-NP    			88,num                        	-     
#end document
#begin document (story101.txt); part 000
story101.txt	tok_No	Token			POS			Coreference
story101.txt	0    	ప్రగతి                          	NN        	B-NP    			ప్రగతి,n                        	(7
story101.txt	1    	మైదాన్                           	NN        	B-NP    			మైదాన్,unk                       	7)
story101.txt	2    	ఇంటిగ్రేటెడ్         	NN        	B-NP    			ఇంటిగ్రేటెడ్,n                      	-     
story101.txt	3    	కారిడార్                          	NN        	B-NP    			కారిడార్,unk                      	-     
story101.txt	4    	ప్రాజెక్టు                         	NN        	B-NP    			ప్రాజెక్టు,n                       	-     
story101.txt	5    	ప్రారంభోత్సవ                       	NN        	B-NP    			ప్రారంభోత్సవం,n                     	-     
